rms,target
8.21297836303711,9.706999778747559
7.026079177856445,7.436999797821045
4.584479808807373,5.21999979019165
7.115169048309326,11.182000160217285
6.8520894050598145,12.991999626159668
3.995452642440796,6.421999931335449
7.438197135925293,10.819999694824219
6.3217973709106445,6.291999816894531
6.094039440155029,5.440000057220459
3.998138427734375,4.044000148773193
6.358804702758789,9.166000366210938
5.86372709274292,10.392999649047852
6.96640157699585,5.5929999351501465
6.015101909637451,4.699999809265137
7.6209516525268555,13.489999771118164
3.9423725605010986,5.401000022888184
9.139860153198242,6.515999794006348
3.92118239402771,4.2769999504089355
5.389311790466309,10.506999969482422
5.957180500030518,8.538999557495117
8.268624305725098,12.383000373840332
6.33046293258667,11.20300006866455
10.991180419921875,11.293999671936035
7.05269718170166,6.48799991607666
6.0127081871032715,8.906000137329102
4.572466850280762,7.459000110626221
3.2467598915100098,4.855999946594238
6.272180557250977,7.580999851226807
6.20601749420166,11.088000297546387
5.153632640838623,6.447000026702881
3.5948338508605957,4.906000137329102
6.057016372680664,7.559999942779541
11.201401710510254,11.404999732971191
8.669809341430664,11.041000366210938
8.171568870544434,7.236999988555908
8.62345027923584,11.928000450134277
8.622430801391602,5.617000102996826
5.42333459854126,6.368000030517578
7.0438408851623535,9.972000122070312
5.644896984100342,7.461999893188477
8.732298851013184,10.84000015258789
5.527639389038086,4.794000148773193
4.400711536407471,4.585000038146973
5.148168087005615,5.38100004196167
5.04374361038208,7.335999965667725
8.143730163574219,12.086000442504883
7.399337291717529,8.031999588012695
8.251867294311523,7.339000225067139
4.245232105255127,4.10099983215332
6.3071794509887695,9.22599983215332
4.85235071182251,8.04699993133545
4.972959518432617,9.866999626159668
5.4372406005859375,4.989999771118164
9.906706809997559,9.607000350952148
5.144713401794434,4.455999851226807
7.473579406738281,10.342000007629395
2.8628408908843994,4.682000160217285
32.12363815307617,6.058000087738037
6.936068058013916,9.305999755859375
5.312122821807861,8.32699966430664
6.239175796508789,9.093999862670898
4.911275863647461,4.703999996185303
9.659058570861816,13.79800033569336
4.354996681213379,7.258999824523926
6.88934850692749,9.972999572753906
8.714945793151855,10.116999626159668
7.78608512878418,11.376999855041504
9.211199760437012,10.968000411987305
6.74625301361084,10.803000450134277
9.170114517211914,8.444999694824219
6.507750988006592,6.2829999923706055
9.352246284484863,10.994000434875488
7.281241416931152,7.769000053405762
6.341652870178223,11.10200023651123
9.547473907470703,8.710000038146973
5.5956830978393555,11.512999534606934
6.364429950714111,4.591000080108643
4.217926502227783,4.9120001792907715
4.816821098327637,5.866000175476074
7.554681777954102,8.053000450134277
6.773776531219482,8.454000473022461
3.990913152694702,4.767000198364258
8.044222831726074,9.140999794006348
5.57331657409668,7.38700008392334
5.858359336853027,11.12600040435791
7.7583231925964355,10.416999816894531
8.569341659545898,11.531000137329102
6.886645317077637,9.383999824523926
10.237226486206055,7.38100004196167
4.487114429473877,9.447999954223633
8.326878547668457,11.145000457763672
5.942812919616699,5.84499979019165
5.773985862731934,4.72599983215332
6.1192240715026855,8.765000343322754
4.6623921394348145,6.861999988555908
8.183650970458984,14.392000198364258
7.457919120788574,8.336000442504883
5.269045829772949,5.446000099182129
5.7298994064331055,9.170000076293945
5.472714424133301,7.126999855041504
4.301346302032471,6.064000129699707
7.828075885772705,8.303999900817871
5.362917423248291,5.265999794006348
6.957612037658691,12.053999900817871
9.020554542541504,10.895999908447266
4.910498142242432,6.181000232696533
6.7231526374816895,13.628000259399414
5.399078369140625,10.12399959564209
6.731322765350342,10.869000434875488
7.6332478523254395,8.734000205993652
3.846932888031006,7.335999965667725
5.872469425201416,5.622000217437744
7.759592056274414,14.5600004196167
7.356821060180664,9.62600040435791
7.70802640914917,9.692000389099121
5.137659549713135,8.319000244140625
8.035317420959473,9.279999732971191
7.822780132293701,9.701000213623047
6.497282981872559,4.52400016784668
5.8884100914001465,6.919000148773193
6.490938663482666,7.749000072479248
2.9659554958343506,8.710000038146973
5.213114261627197,8.109999656677246
9.03304386138916,13.92300033569336
5.651296615600586,10.416999816894531
7.446245193481445,9.701000213623047
7.040782451629639,7.09499979019165
7.919225215911865,10.843000411987305
8.482939720153809,10.552000045776367
4.829120635986328,11.121999740600586
5.819474220275879,7.301000118255615
10.739460945129395,11.305999755859375
6.089735984802246,4.949999809265137
5.806971549987793,4.421000003814697
9.031065940856934,10.156999588012695
5.350090026855469,11.140999794006348
3.5546810626983643,6.051000118255615
7.741672039031982,7.546000003814697
6.449874401092529,10.234999656677246
5.948903560638428,6.497000217437744
5.163579940795898,9.105999946594238
6.722568035125732,10.904000282287598
7.986150741577148,9.869000434875488
4.810853958129883,4.560999870300293
6.640966415405273,8.251999855041504
7.27235221862793,12.362000465393066
5.869311809539795,6.484000205993652
6.345412731170654,10.095999717712402
6.010157108306885,9.765999794006348
3.648932933807373,4.811999797821045
4.9708733558654785,4.684999942779541
4.962026596069336,4.673999786376953
6.699427604675293,5.056000232696533
4.707278728485107,9.621999740600586
6.619675159454346,8.60200023651123
5.945347309112549,9.845000267028809
9.391802787780762,10.20199966430664
7.888368129730225,15.055000305175781
4.043703556060791,7.790999889373779
5.7608537673950195,7.556000232696533
4.156559944152832,5.460999965667725
9.436837196350098,9.57800006866455
4.882652759552002,8.156999588012695
4.639138221740723,4.5320000648498535
4.559709072113037,7.293000221252441
8.493026733398438,8.444999694824219
10.549341201782227,12.571000099182129
8.907509803771973,8.494000434875488
7.8413825035095215,10.553999900817871
5.760361194610596,4.723999977111816
4.647146224975586,5.730000019073486
4.05904483795166,7.176000118255615
6.9406819343566895,9.07699966430664
5.695889472961426,10.77299976348877
7.002853870391846,8.821999549865723
4.989829063415527,5.632999897003174
9.404580116271973,9.543999671936035
5.154171943664551,8.52400016784668
10.842429161071777,9.946000099182129
8.010042190551758,11.125
3.719459295272827,4.681000232696533
5.575191974639893,6.170000076293945
6.741421699523926,10.38599967956543
4.4828948974609375,4.507999897003174
6.797454357147217,7.505000114440918
4.556325912475586,6.5370001792907715
5.250450611114502,11.95199966430664
8.072824478149414,9.437000274658203
7.691929817199707,10.437999725341797
4.5446367263793945,4.85099983215332
8.778409957885742,13.744999885559082
4.540627479553223,12.536999702453613
5.368649005889893,7.610000133514404
5.571259021759033,6.203000068664551
6.285461902618408,8.97700023651123
4.79472541809082,4.616000175476074
5.530468463897705,6.783999919891357
5.5337443351745605,10.163000106811523
7.355010032653809,7.048999786376953
5.413034915924072,4.697999954223633
4.016890525817871,4.363999843597412
7.879951477050781,10.015999794006348
7.055192947387695,6.125
7.343011856079102,9.696000099182129
3.463862895965576,4.735000133514404
5.196608543395996,6.289000034332275
7.111706733703613,9.315999984741211
5.800782203674316,7.1620001792907715
7.031905174255371,9.67300033569336
4.295746326446533,6.218999862670898
4.291658401489258,4.466000080108643
4.261488914489746,3.943000078201294
8.551718711853027,8.065999984741211
5.28218936920166,5.323999881744385
4.441509246826172,6.986999988555908
5.193611145019531,4.834000110626221
3.2359747886657715,4.603000164031982
5.441573143005371,4.672999858856201
5.044970989227295,4.991000175476074
7.1906280517578125,5.581999778747559
6.0419206619262695,10.493000030517578
6.586629390716553,4.616000175476074
6.960723876953125,7.53000020980835
8.275840759277344,15.11299991607666
5.954912185668945,8.055999755859375
7.0682573318481445,6.633999824523926
3.6627767086029053,4.747000217437744
4.750462532043457,4.920000076293945
6.817403316497803,9.609000205993652
6.592995643615723,10.9350004196167
7.123682022094727,11.378999710083008
8.259533882141113,8.53600025177002
2.9580938816070557,6.005000114440918
5.717442989349365,4.567999839782715
9.070146560668945,7.204999923706055
7.790201187133789,10.972999572753906
6.299000263214111,8.51099967956543
6.58366060256958,9.376999855041504
8.260095596313477,9.01200008392334
4.663607120513916,8.557999610900879
8.280881881713867,7.223999977111816
4.349864482879639,4.926000118255615
8.25717830657959,10.456999778747559
3.5824155807495117,4.548999786376953
5.657570838928223,8.36400032043457
7.806283473968506,15.973999977111816
7.135764122009277,7.550000190734863
8.91622257232666,9.803000450134277
5.880382061004639,10.91100025177002
4.225703716278076,4.142000198364258
6.073741436004639,9.272000312805176
6.322674751281738,10.6850004196167
6.161501407623291,6.2230000495910645
8.394722938537598,10.779000282287598
5.25742244720459,4.755000114440918
3.7638790607452393,7.994999885559082
7.784287452697754,11.329000473022461
4.868447780609131,8.711999893188477
8.296591758728027,11.95300006866455
5.423027038574219,10.454999923706055
6.872684955596924,6.751999855041504
3.995727777481079,5.830999851226807
6.169905662536621,9.809000015258789
5.485628128051758,10.168000221252441
4.231400966644287,6.142000198364258
5.086875915527344,4.748000144958496
5.2144999504089355,11.66100025177002
8.999567031860352,10.039999961853027
7.930049896240234,11.267999649047852
6.380477428436279,7.921000003814697
5.515586853027344,11.142000198364258
4.1355743408203125,7.047999858856201
6.373869895935059,6.63700008392334
5.755951404571533,9.694000244140625
3.5571272373199463,7.270999908447266
5.786922931671143,8.154000282287598
5.855502128601074,9.970000267028809
8.058324813842773,5.925000190734863
4.45731782913208,6.335000038146973
6.016324520111084,8.164999961853027
5.703058242797852,7.343999862670898
7.484532356262207,9.050999641418457
7.363217830657959,11.09000015258789
7.031203746795654,10.307999610900879
7.380335807800293,10.090999603271484
4.786036014556885,7.438000202178955
6.045910358428955,9.470999717712402
5.934254169464111,9.432999610900879
5.088695049285889,6.823999881744385
6.1473612785339355,8.166999816894531
7.646724224090576,6.769999980926514
6.44220495223999,7.88100004196167
4.147998332977295,4.4039998054504395
6.3201398849487305,5.775000095367432
8.000008583068848,9.381999969482422
4.737412452697754,4.374000072479248
6.924295425415039,8.012999534606934
7.253995418548584,7.01200008392334
6.0836992263793945,7.420000076293945
3.87864089012146,7.723999977111816
7.578315258026123,6.360000133514404
8.101296424865723,13.510000228881836
6.640505313873291,8.25100040435791
4.744760513305664,4.605999946594238
3.3037149906158447,4.64900016784668
5.945919513702393,8.585000038146973
3.1693320274353027,6.0970001220703125
5.71220064163208,7.0279998779296875
4.263155937194824,4.958000183105469
4.938950538635254,10.142000198364258
5.689620494842529,8.145999908447266
7.427567481994629,11.340999603271484
8.655098915100098,13.907999992370605
5.114169120788574,5.611999988555908
4.376856327056885,8.758000373840332
9.87656021118164,9.49899959564209
7.3899383544921875,10.86299991607666
8.266056060791016,10.836000442504883
6.351567268371582,9.354000091552734
5.743403434753418,8.916999816894531
6.1409382820129395,10.23799991607666
3.6232388019561768,7.616000175476074
5.052092552185059,10.005999565124512
8.649962425231934,10.687000274658203
5.643643856048584,11.694000244140625
6.5160932540893555,10.98900032043457
4.440717697143555,4.380000114440918
8.763108253479004,12.170000076293945
3.3509457111358643,4.769999980926514
5.069640636444092,4.456999778747559
5.208394527435303,6.10699987411499
5.661877632141113,9.42300033569336
9.494858741760254,8.949000358581543
5.252206802368164,9.979000091552734
6.992374420166016,7.175000190734863
8.472548484802246,9.616000175476074
6.725584983825684,7.144000053405762
6.167999267578125,8.890999794006348
4.773494243621826,7.323999881744385
8.86156940460205,10.732999801635742
4.313824653625488,6.085000038146973
5.367674827575684,11.02299976348877
5.486333847045898,9.27400016784668
6.672676086425781,7.665999889373779
7.541995525360107,8.022000312805176
7.402741432189941,11.760000228881836
5.3675642013549805,8.322999954223633
6.75211763381958,10.876999855041504
7.631424427032471,11.182000160217285
4.923226356506348,9.765000343322754
4.239110946655273,8.145000457763672
4.666841506958008,7.473999977111816
4.726561546325684,5.609000205993652
5.464040279388428,10.47599983215332
7.838742733001709,8.805000305175781
5.054372310638428,8.07800006866455
7.791218280792236,13.185999870300293
4.711850166320801,4.711999893188477
8.789674758911133,9.390999794006348
10.831873893737793,11.598999977111816
8.29288101196289,10.873000144958496
7.3883538246154785,8.380000114440918
7.548556327819824,13.083999633789062
6.204209327697754,6.478000164031982
4.08461332321167,7.304999828338623
10.711275100708008,11.35200023651123
6.931702613830566,10.934000015258789
7.6548686027526855,7.178999900817871
6.45314884185791,4.073999881744385
6.74894380569458,11.51200008392334
4.986888408660889,4.7769999504089355
6.777748107910156,10.767999649047852
7.253416061401367,11.109000205993652
4.184422492980957,4.47599983215332
7.5047173500061035,10.607000350952148
7.596433639526367,4.3520002365112305
2.8411178588867188,5.122000217437744
3.992804527282715,5.922999858856201
8.058453559875488,5.455999851226807
7.19756555557251,8.498000144958496
3.7250781059265137,4.5970001220703125
5.545731544494629,7.422999858856201
4.50663423538208,4.934999942779541
6.175271034240723,8.335000038146973
5.091062545776367,4.4720001220703125
6.556931018829346,9.008000373840332
5.169025897979736,8.62399959564209
4.15636682510376,4.715000152587891
4.489147663116455,8.510000228881836
6.160336971282959,8.73799991607666
9.349215507507324,12.760000228881836
6.0826640129089355,10.777000427246094
8.297201156616211,7.013999938964844
5.90668249130249,11.739999771118164
6.6263203620910645,8.246000289916992
5.731444835662842,5.541999816894531
5.680488109588623,6.781000137329102
7.014927864074707,7.84499979019165
5.685734748840332,8.902999877929688
7.0736775398254395,7.879000186920166
6.490053176879883,11.435999870300293
6.118583679199219,8.852999687194824
5.360560417175293,10.248000144958496
4.769193649291992,5.2129998207092285
5.105390548706055,8.86299991607666
5.490696430206299,6.921999931335449
5.341756343841553,5.9019999504089355
10.212291717529297,12.590999603271484
9.0311279296875,8.25
6.0835676193237305,6.7129998207092285
3.9804646968841553,8.895999908447266
2.9362661838531494,10.156999588012695
8.333379745483398,12.340999603271484
5.44083833694458,4.75
5.917656898498535,10.925999641418457
5.755409240722656,7.446000099182129
7.966202259063721,10.977999687194824
7.910114765167236,10.541000366210938
6.603605270385742,10.185999870300293
8.167985916137695,9.532999992370605
6.117564678192139,4.540999889373779
4.777026176452637,4.736999988555908
4.358115196228027,7.815999984741211
8.209757804870605,11.085000038146973
5.141095161437988,4.804999828338623
6.85230016708374,11.190999984741211
4.289524555206299,6.03000020980835
4.940729141235352,11.67300033569336
6.450814247131348,7.578999996185303
7.083403587341309,9.064000129699707
4.552802562713623,6.796999931335449
7.585573196411133,11.531999588012695
5.3461456298828125,10.85200023651123
10.477278709411621,10.406999588012695
7.434648513793945,12.041000366210938
4.7815632820129395,10.616000175476074
5.301284313201904,8.529999732971191
4.932509422302246,10.005999565124512
6.669589042663574,9.315999984741211
6.819424152374268,10.446999549865723
5.1833295822143555,7.479000091552734
4.259311199188232,8.098999977111816
4.819433212280273,4.173999786376953
6.775972843170166,6.679999828338623
6.509768486022949,6.709000110626221
6.475231647491455,7.560999870300293
6.075124740600586,6.09499979019165
6.500890731811523,11.706000328063965
5.192907333374023,7.889999866485596
5.281370162963867,10.375
3.6434082984924316,5.308000087738037
5.0468316078186035,5.048999786376953
8.505228042602539,12.312000274658203
6.542893409729004,10.253999710083008
6.2796759605407715,9.942999839782715
5.996265888214111,8.416000366210938
8.430842399597168,10.597999572753906
6.35761833190918,8.468000411987305
7.520660877227783,9.32699966430664
6.912148475646973,6.394000053405762
5.507139205932617,6.125999927520752
4.279145240783691,4.723999977111816
7.619753360748291,14.517000198364258
9.794342994689941,12.126999855041504
5.732370853424072,5.427000045776367
7.9857330322265625,10.670999526977539
5.686553955078125,9.64900016784668
8.129375457763672,17.023000717163086
4.046093940734863,6.086999893188477
5.704220771789551,9.77299976348877
5.83601713180542,6.748000144958496
6.6677632331848145,9.248000144958496
8.099933624267578,10.579000473022461
8.59261703491211,8.503999710083008
6.694813251495361,10.723999977111816
7.154611587524414,10.303999900817871
6.949692726135254,8.125
7.9444403648376465,7.1579999923706055
7.404852867126465,7.745999813079834
5.22892951965332,5.3429999351501465
8.779422760009766,10.211999893188477
5.4898152351379395,10.704999923706055
5.915245056152344,4.711999893188477
4.91708517074585,4.816999912261963
5.311755180358887,4.53000020980835
7.114044666290283,5.923999786376953
5.607080936431885,7.855999946594238
4.338447570800781,6.5920000076293945
6.666050910949707,10.631999969482422
8.671674728393555,16.347999572753906
8.707741737365723,9.833000183105469
5.661255359649658,6.1539998054504395
7.293624401092529,6.445000171661377
3.5791139602661133,6.113999843597412
4.934606552124023,6.1529998779296875
3.300520896911621,6.275000095367432
7.492462158203125,10.262999534606934
4.591480731964111,4.491000175476074
5.589948654174805,4.439000129699707
9.079832077026367,10.630999565124512
8.28718376159668,11.116999626159668
7.483672142028809,17.531999588012695
4.819061756134033,5.682000160217285
4.259136199951172,5.290999889373779
6.865799427032471,10.37399959564209
12.351037979125977,7.65500020980835
11.197501182556152,12.270000457763672
3.805197238922119,4.168000221252441
3.7723350524902344,4.875999927520752
4.235240936279297,7.068999767303467
10.311429977416992,9.166999816894531
4.636725425720215,8.281000137329102
9.139208793640137,8.286999702453613
3.993666410446167,6.020999908447266
3.970400810241699,4.431000232696533
5.841576099395752,7.4679999351501465
3.8100907802581787,8.855999946594238
4.56904935836792,5.046000003814697
8.536629676818848,11.206999778747559
8.75440502166748,10.79699993133545
6.607497215270996,10.026000022888184
5.357670783996582,10.659000396728516
7.521281719207764,7.9720001220703125
8.275983810424805,11.484999656677246
4.115011215209961,4.611000061035156
7.198972702026367,6.642000198364258
7.427783489227295,11.697999954223633
4.881318092346191,9.92199993133545
5.600616455078125,4.322000026702881
6.350729942321777,10.559000015258789
4.437190055847168,4.427999973297119
7.774782657623291,9.762999534606934
5.806464195251465,7.59499979019165
5.749104976654053,8.038999557495117
9.035811424255371,10.493000030517578
4.321691513061523,6.271999835968018
4.753034591674805,5.15500020980835
5.42760705947876,7.168000221252441
10.57155704498291,10.515999794006348
4.908980369567871,7.681000232696533
5.343942642211914,5.308000087738037
5.122866153717041,11.156999588012695
9.541388511657715,9.303000450134277
4.40452241897583,6.7220001220703125
7.781821250915527,12.857000350952148
8.051119804382324,17.000999450683594
10.037153244018555,12.038000106811523
4.329617023468018,10.524999618530273
6.348982810974121,9.61400032043457
4.973734378814697,4.783999919891357
9.63900375366211,12.708000183105469
7.257021427154541,6.2779998779296875
7.305665969848633,10.604000091552734
4.349693775177002,6.795000076293945
8.162897109985352,9.902000427246094
5.856719017028809,10.571999549865723
7.7696404457092285,7.464000225067139
5.561113357543945,5.111999988555908
4.250812530517578,6.116000175476074
7.641491889953613,11.270999908447266
4.546102523803711,5.302000045776367
5.925082206726074,8.357000350952148
3.7230677604675293,4.578000068664551
5.824289321899414,6.250999927520752
7.208723068237305,11.402999877929688
8.748590469360352,11.78499984741211
5.629005432128906,7.580999851226807
8.05708122253418,12.29699993133545
3.1467907428741455,7.622000217437744
4.283699035644531,10.14799976348877
10.79513931274414,10.529999732971191
8.457855224609375,11.180999755859375
5.03980016708374,4.501999855041504
8.635640144348145,9.173999786376953
6.241326332092285,12.770999908447266
3.5796830654144287,7.73199987411499
5.025896072387695,7.390999794006348
4.317829132080078,7.729000091552734
8.443669319152832,13.371000289916992
3.5692152976989746,7.359000205993652
4.9055705070495605,5.120999813079834
7.6778974533081055,9.03499984741211
5.219424247741699,4.589000225067139
6.069818496704102,10.244999885559082
5.814321041107178,9.230999946594238
6.456969261169434,10.826000213623047
8.464110374450684,11.788999557495117
5.7724833488464355,8.902999877929688
5.967337608337402,6.335999965667725
9.409852981567383,10.963000297546387
3.9440906047821045,5.052000045776367
5.981948375701904,11.178000450134277
11.951827049255371,9.64799976348877
6.206038951873779,11.010000228881836
5.9860405921936035,5.960999965667725
5.842190742492676,10.140999794006348
4.3716936111450195,4.78000020980835
9.641829490661621,13.255999565124512
5.043452739715576,5.276000022888184
8.445618629455566,6.618000030517578
6.926090717315674,11.909000396728516
9.069541931152344,15.395999908447266
7.351932048797607,5.566999912261963
8.666580200195312,10.918999671936035
7.050508975982666,4.751999855041504
4.366587162017822,8.819999694824219
8.17134952545166,11.482000350952148
4.339492321014404,5.203000068664551
5.85662841796875,8.597000122070312
5.704277038574219,4.418000221252441
7.4093017578125,12.163999557495117
4.892867088317871,7.88700008392334
7.54930305480957,16.518999099731445
4.943909645080566,4.883999824523926
9.512125015258789,9.461999893188477
5.678983688354492,9.609999656677246
8.048089981079102,10.185999870300293
8.058463096618652,10.241999626159668
8.959918022155762,10.253999710083008
5.606190204620361,8.494999885559082
5.043215751647949,8.093000411987305
5.506006240844727,11.154000282287598
7.505617141723633,7.695000171661377
8.158440589904785,9.793000221252441
5.603426933288574,9.29800033569336
8.130589485168457,6.51800012588501
6.001931190490723,8.347999572753906
3.9913792610168457,7.835999965667725
9.241888046264648,12.883000373840332
7.34147310256958,10.201000213623047
4.8877034187316895,6.297999858856201
7.110119819641113,7.974999904632568
7.066943645477295,9.73900032043457
3.6607322692871094,6.019000053405762
9.268074035644531,16.2189998626709
5.601009845733643,6.604000091552734
8.149330139160156,10.9350004196167
5.03486967086792,6.006999969482422
5.924102306365967,9.262999534606934
4.2050862312316895,7.664000034332275
5.70837926864624,9.878999710083008
10.222494125366211,11.003000259399414
7.160452842712402,6.328999996185303
3.880458354949951,9.118000030517578
6.0997748374938965,5.574999809265137
9.610835075378418,15.621000289916992
4.925745010375977,5.886000156402588
7.619151592254639,5.785999774932861
5.858917236328125,7.7210001945495605
5.026912212371826,4.951000213623047
6.807007789611816,8.954000473022461
7.7242431640625,10.581999778747559
9.064881324768066,10.878999710083008
6.313933372497559,4.890999794006348
5.941285133361816,8.574999809265137
5.49873685836792,6.59499979019165
8.999828338623047,16.320999145507812
5.016829490661621,4.928999900817871
5.172704219818115,5.323999881744385
6.53291654586792,10.425999641418457
6.160590171813965,9.652000427246094
5.978100776672363,9.36299991607666
7.825981140136719,7.854000091552734
6.100556373596191,9.751999855041504
6.2145609855651855,12.550999641418457
6.048683166503906,8.491999626159668
6.346192359924316,10.668999671936035
7.5901665687561035,12.515000343322754
8.397894859313965,10.467000007629395
6.735104560852051,8.73799991607666
8.308177947998047,8.741000175476074
5.610252857208252,10.343000411987305
5.6381144523620605,6.269000053405762
5.2195281982421875,6.931000232696533
5.6509881019592285,4.546000003814697
5.2894768714904785,10.336999893188477
4.9258198738098145,12.795999526977539
6.353767395019531,7.7230000495910645
8.005922317504883,13.708999633789062
4.737269401550293,4.7789998054504395
6.932196617126465,6.817999839782715
6.29505729675293,9.517999649047852
7.2014546394348145,11.059000015258789
7.446961402893066,8.437000274658203
6.543622970581055,10.220999717712402
6.863033771514893,7.311999797821045
6.498295307159424,9.968999862670898
11.031258583068848,10.54800033569336
11.09396743774414,12.531999588012695
8.584957122802734,10.211000442504883
4.69815731048584,4.678999900817871
7.925827503204346,8.244000434875488
4.936829090118408,4.545000076293945
4.239849090576172,4.72599983215332
9.2163724899292,13.88599967956543
5.971016883850098,4.631999969482422
3.536652088165283,4.729000091552734
4.966487407684326,6.500999927520752
6.519386291503906,7.067999839782715
6.850619316101074,12.74899959564209
8.404589653015137,14.418000221252441
4.298541069030762,5.3979997634887695
3.7252233028411865,4.797999858856201
6.77003288269043,10.805999755859375
9.052338600158691,9.567000389099121
5.723917007446289,7.830999851226807
10.278152465820312,9.982000350952148
4.414485454559326,8.069000244140625
7.091072082519531,9.798999786376953
5.086977958679199,4.784999847412109
5.050433158874512,8.29699993133545
8.239174842834473,10.456000328063965
8.537663459777832,7.715000152587891
7.276266098022461,12.175999641418457
6.0595855712890625,5.921999931335449
6.163979530334473,9.119000434875488
4.304710865020752,6.052000045776367
12.318825721740723,9.991000175476074
5.4025702476501465,10.180999755859375
3.8706092834472656,4.540999889373779
8.130255699157715,9.78600025177002
6.072722911834717,4.382999897003174
8.077468872070312,9.730999946594238
7.644199371337891,6.074999809265137
5.662449359893799,7.489999771118164
6.752243995666504,8.1850004196167
7.39522123336792,6.86899995803833
6.537830829620361,9.930000305175781
8.469168663024902,13.324000358581543
7.85066556930542,9.060999870300293
7.228796005249023,10.590999603271484
5.947990417480469,6.1539998054504395
5.027626037597656,6.986999988555908
5.452952861785889,10.121999740600586
8.392158508300781,15.402999877929688
9.191485404968262,12.256999969482422
7.2614264488220215,10.227999687194824
3.9378879070281982,8.177000045776367
4.844942569732666,8.545000076293945
5.229898929595947,8.95300006866455
6.7190117835998535,7.276000022888184
5.799559593200684,12.713000297546387
9.26872444152832,8.732999801635742
5.757073402404785,5.443999767303467
7.988729476928711,9.392999649047852
8.291393280029297,15.706999778747559
4.191362380981445,10.491000175476074
7.002856254577637,11.406000137329102
3.697150707244873,4.954999923706055
6.295052528381348,4.882999897003174
6.0285162925720215,11.1899995803833
3.3604252338409424,6.0879998207092285
9.283252716064453,10.628000259399414
5.946591377258301,6.531000137329102
6.793214797973633,9.083999633789062
4.654210090637207,12.027999877929688
9.629183769226074,14.60099983215332
6.929263114929199,12.125
4.991297245025635,5.640999794006348
6.785690784454346,11.173999786376953
5.979361534118652,5.173999786376953
6.523679256439209,7.936999797821045
5.904622554779053,9.567999839782715
3.737046241760254,9.461999893188477
6.401951789855957,11.340999603271484
7.379266738891602,9.428000450134277
5.499405860900879,5.208000183105469
8.865407943725586,11.302000045776367
5.5775275230407715,6.552000045776367
10.32899284362793,10.807000160217285
4.630588054656982,4.498000144958496
6.221663475036621,9.314000129699707
5.3267011642456055,6.046999931335449
5.250064373016357,9.140999794006348
6.374631881713867,9.027999877929688
7.5669169425964355,6.0329999923706055
6.166172981262207,10.786999702453613
4.758317947387695,7.803999900817871
8.98011589050293,12.04800033569336
3.9389495849609375,8.180000305175781
6.241148948669434,10.670000076293945
5.155991077423096,10.211999893188477
7.190253734588623,6.611000061035156
7.5227766036987305,11.472000122070312
8.163435935974121,10.887999534606934
6.8406500816345215,10.361000061035156
8.004262924194336,7.7769999504089355
4.952466011047363,4.644000053405762
5.1079816818237305,7.288000106811523
7.42516565322876,11.039999961853027
6.087152481079102,12.57699966430664
6.422403812408447,9.630000114440918
3.953562021255493,8.324000358581543
6.291409015655518,10.418999671936035
6.0919342041015625,9.680000305175781
5.41372013092041,11.670000076293945
5.073781490325928,9.555000305175781
